review_id,comment_id,post_id,report_pages,source_url,reviewed_full_comment,cohorts,roles,review_note,selected_anchor
Q239,igc:18375409114147580,ig:DPG9kZ5kZWk,50,https://www.instagram.com/p/DPG9kZ5kZWk/c/18375409114147580,True,,limited_or_requirement,"Specific product/fit interest or preference, insufficient as a distinct persona anchor; no new cohort inferred.",False
Q240,igc:18401765236140434,ig:DPG9kZ5kZWk,50,https://www.instagram.com/p/DPG9kZ5kZWk/c/18401765236140434,True,,limited_or_requirement,"Specific product/fit interest or preference, insufficient as a distinct persona anchor; no new cohort inferred.",False
Q241,igc:17901143748288438,ig:DPG9kZ5kZWk,50,https://www.instagram.com/p/DPG9kZ5kZWk/c/17901143748288438,True,,limited_or_requirement,"Specific product/fit interest or preference, insufficient as a distinct persona anchor; no new cohort inferred.",False
Q242,igc:18454657462117500,ig:DPG9kZ5kZWk,50,https://www.instagram.com/p/DPG9kZ5kZWk/c/18454657462117500,True,C06,support_or_style_signal;limited_or_requirement,"Specific visual attraction to color, finish, shape, texture or personalization; generic/promotion-like examples are weaker than self-reported choice. Q165 has possible promotional language. / Specific product/fit interest or preference, insufficient as a distinct persona anchor; no new cohort inferred.",False
Q243,igc:18061573997382168,ig:DPG9kZ5kZWk,50,https://www.instagram.com/p/DPG9kZ5kZWk/c/18061573997382168,True,,limited_or_requirement,"Specific product/fit interest or preference, insufficient as a distinct persona anchor; no new cohort inferred.",False
Q244,igc:18109624016030934,ig:DcgfD_ejl4-,51,https://www.instagram.com/p/DcgfD_ejl4-/c/18109624016030934,True,C06,support_or_style_signal,"Specific visual attraction to color, finish, shape, texture or personalization; generic/promotion-like examples are weaker than self-reported choice. Q165 has possible promotional language.",False
Q245,igc:18009335396954162,ig:DcgfD_ejl4-,51,https://www.instagram.com/p/DcgfD_ejl4-/c/18009335396954162,True,C06,support_or_style_signal;selected_anchor,"Specific visual attraction to color, finish, shape, texture or personalization; generic/promotion-like examples are weaker than self-reported choice. Q165 has possible promotional language.",True
Q246,igc:18177231100418426,ig:DcgfD_ejl4-,51,https://www.instagram.com/p/DcgfD_ejl4-/c/18177231100418426,True,C06,support_or_style_signal,"Specific visual attraction to color, finish, shape, texture or personalization; generic/promotion-like examples are weaker than self-reported choice. Q165 has possible promotional language.",False
Q247,igc:17904773850538044,ig:DcgfD_ejl4-,51,https://www.instagram.com/p/DcgfD_ejl4-/c/17904773850538044,True,,decision_condition,"Stock, delivery, policy, checkout, website or shipping issue; no persona assigned merely from the complaint/request.",False
Q248,igc:17893964901398494,ig:DcgfD_ejl4-,51,https://www.instagram.com/p/DcgfD_ejl4-/c/17893964901398494,True,C06,support_or_style_signal,"Specific visual attraction to color, finish, shape, texture or personalization; generic/promotion-like examples are weaker than self-reported choice. Q165 has possible promotional language.",False
Q249,igc:17908040670467172,ig:DcgfD_ejl4-,51,https://www.instagram.com/p/DcgfD_ejl4-/c/17908040670467172,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q250,igc:18090982295380330,ig:DcgfD_ejl4-,51,https://www.instagram.com/p/DcgfD_ejl4-/c/18090982295380330,True,C06,support_or_style_signal;selected_anchor,"Specific visual attraction to color, finish, shape, texture or personalization; generic/promotion-like examples are weaker than self-reported choice. Q165 has possible promotional language.",True
Q251,igc:18084921626267694,ig:DcgfD_ejl4-,51,https://www.instagram.com/p/DcgfD_ejl4-/c/18084921626267694,True,C06,support_or_style_signal,"Specific visual attraction to color, finish, shape, texture or personalization; generic/promotion-like examples are weaker than self-reported choice. Q165 has possible promotional language.",False
Q252,igc:18211317385357203,ig:DcgfD_ejl4-,51,https://www.instagram.com/p/DcgfD_ejl4-/c/18211317385357203,True,,decision_condition,"Stock, delivery, policy, checkout, website or shipping issue; no persona assigned merely from the complaint/request.",False
Q253,igc:18486042118100268,ig:Dcgl2JFNPPf,52,https://www.instagram.com/p/Dcgl2JFNPPf/c/18486042118100268,True,,skepticism_condition,Scarcity or marketing skepticism. Allegations remain unverified and do not establish industry corruption.,False
Q254,igc:18618766888003588,ig:Dcgl2JFNPPf,52,https://www.instagram.com/p/Dcgl2JFNPPf/c/18618766888003588,True,C09,support_or_requirement,"Material, construction, surface-care or durability evaluation. Alleged quality failures are unverified and concern the referenced category product.",False
Q255,igc:18619941868036864,ig:Dcgl2JFNPPf,52,https://www.instagram.com/p/Dcgl2JFNPPf/c/18619941868036864,True,,decision_condition,"Stock, delivery, policy, checkout, website or shipping issue; no persona assigned merely from the complaint/request.",False
Q256,igc:18009662978959714,ig:Dcgl2JFNPPf,52,https://www.instagram.com/p/Dcgl2JFNPPf/c/18009662978959714,True,C07,context,Trend-cycle or hype observation; weaker than an explicit personal decision to buy or abstain.,False
Q257,igc:18099839996281069,ig:Dcgl2JFNPPf,52,https://www.instagram.com/p/Dcgl2JFNPPf/c/18099839996281069,True,,skepticism_condition,Scarcity or marketing skepticism. Allegations remain unverified and do not establish industry corruption.,False
Q258,igc:17921411715202909,ig:Dcgl2JFNPPf,52,https://www.instagram.com/p/Dcgl2JFNPPf/c/17921411715202909,True,C09,unverified_claim,"Strong claim about another product's leather/workmanship without independent verification; material concern is relevant, allegation is not established.",False
Q259,igc:18125434021828554,ig:Dcgl2JFNPPf,52,https://www.instagram.com/p/Dcgl2JFNPPf/c/18125434021828554,True,,decision_condition,"Stock, delivery, policy, checkout, website or shipping issue; no persona assigned merely from the complaint/request.",False
Q260,igc:17886869940457430,ig:Dcgl2JFNPPf,52,https://www.instagram.com/p/Dcgl2JFNPPf/c/17886869940457430,True,,decision_condition,"Stock, delivery, policy, checkout, website or shipping issue; no persona assigned merely from the complaint/request.",False
Q261,igc:18122023084855893,ig:Dcgl2JFNPPf,52,https://www.instagram.com/p/Dcgl2JFNPPf/c/18122023084855893,True,,decision_condition,"Stock, delivery, policy, checkout, website or shipping issue; no persona assigned merely from the complaint/request.",False
Q262,igc:18103585997353206,ig:DbopI80TuC2,53,https://www.instagram.com/p/DbopI80TuC2/c/18103585997353206,True,C13,support;selected_anchor,Defends a personally liked bag or freedom of choice against fashion rules; do not treat as agreement with the source creator.,True
Q263,igc:18105967043596408,ig:DbopI80TuC2,53,https://www.instagram.com/p/DbopI80TuC2/c/18105967043596408,True,C13,support,Defends a personally liked bag or freedom of choice against fashion rules; do not treat as agreement with the source creator.,False
Q264,igc:17900430486502043,ig:DbopI80TuC2,53,https://www.instagram.com/p/DbopI80TuC2/c/17900430486502043,True,C05;C06,style_filter,"Specific shape, color, logo, practicality or taste evaluation; useful style boundary, not a demographic or evidence of creator agreement.",False
Q265,igc:18277873711288770,ig:DbopI80TuC2,53,https://www.instagram.com/p/DbopI80TuC2/c/18277873711288770,True,C13,support;selected_anchor,Defends a personally liked bag or freedom of choice against fashion rules; do not treat as agreement with the source creator.,True
Q266,igc:17951927118216841,ig:DbopI80TuC2,53,https://www.instagram.com/p/DbopI80TuC2/c/17951927118216841,True,C01,support,Restrained branding or admiration for composed elegance; style-interview praise is broader than a handbag purchase and does not prove wealth.,False
Q267,igc:18060432269780941,ig:DbopI80TuC2,53,https://www.instagram.com/p/DbopI80TuC2/c/18060432269780941,True,C01,support,Restrained branding or admiration for composed elegance; style-interview praise is broader than a handbag purchase and does not prove wealth.,False
Q268,igc:17939356491305909,ig:DbopI80TuC2,53,https://www.instagram.com/p/DbopI80TuC2/c/17939356491305909,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q269,igc:17956015604998362,ig:DbopI80TuC2,53,https://www.instagram.com/p/DbopI80TuC2/c/17956015604998362,True,C01,support,Restrained branding or admiration for composed elegance; style-interview praise is broader than a handbag purchase and does not prove wealth.,False
Q270,igc:18107605124144248,ig:DbopI80TuC2,53,https://www.instagram.com/p/DbopI80TuC2/c/18107605124144248,True,C13,support,Defends a personally liked bag or freedom of choice against fashion rules; do not treat as agreement with the source creator.,False
Q271,igc:18000149755517604,ig:Cl2HtNBtl03,54,https://www.instagram.com/p/Cl2HtNBtl03/c/18000149755517604,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q272,igc:17946813596457283,ig:Cl2HtNBtl03,54,https://www.instagram.com/p/Cl2HtNBtl03/c/17946813596457283,True,C09;C10,decision_condition,Closure usability question based on hearsay; answer with direct product evidence.,False
Q273,igc:17952546230161968,ig:Cl2HtNBtl03,54,https://www.instagram.com/p/Cl2HtNBtl03/c/17952546230161968,True,C04,support;selected_anchor,"Preference for less-obvious bags, discovery, creative design or an uncommon choice; strength varies from a specific reason to positive discovery response.",True
Q274,igc:18261163330119727,ig:Cl2HtNBtl03,54,https://www.instagram.com/p/Cl2HtNBtl03/c/18261163330119727,True,C02,qualified_support;selected_anchor,Lower-price or similar-look preference; replica/alternative context and quality tradeoffs must remain visible.,True
Q275,igc:18261085183187186,ig:Cl2HtNBtl03,54,https://www.instagram.com/p/Cl2HtNBtl03/c/18261085183187186,True,C04,support,"Preference for less-obvious bags, discovery, creative design or an uncommon choice; strength varies from a specific reason to positive discovery response.",False
Q276,igc:17939138327458940,ig:Cl2HtNBtl03,54,https://www.instagram.com/p/Cl2HtNBtl03/c/17939138327458940,True,C09,support_or_requirement;selected_anchor,"Material, construction, surface-care or durability evaluation. Alleged quality failures are unverified and concern the referenced category product.",True
Q277,igc:17893822487758424,ig:Cl2HtNBtl03,54,https://www.instagram.com/p/Cl2HtNBtl03/c/17893822487758424,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q278,igc:17957971484204090,ig:Cl2HtNBtl03,54,https://www.instagram.com/p/Cl2HtNBtl03/c/17957971484204090,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q279,igc:18069932788348420,ig:Cl2HtNBtl03,54,https://www.instagram.com/p/Cl2HtNBtl03/c/18069932788348420,True,C02,support,"Explicit budget pressure, price/access question or response to inaccessible luxury; not evidence of income or willingness to switch to Velantra.",False
Q280,igc:18064739534209409,ig:DSUPUC0iF5r,55,https://www.instagram.com/p/DSUPUC0iF5r/c/18064739534209409,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q281,igc:18092135567506894,ig:DSUPUC0iF5r,55,https://www.instagram.com/p/DSUPUC0iF5r/c/18092135567506894,True,C17,support,"Collection ownership, pleasure, an additional purchase or distinct occasion/style roles. Buying for use and buying for financial investment are different.",False
Q282,igc:18376479106095320,ig:DSUPUC0iF5r,55,https://www.instagram.com/p/DSUPUC0iF5r/c/18376479106095320,True,C08;C17,support;selected_anchor,Milestone purchase memory; Q282 also evaluates a new color relative to an existing collection. Designer context is preserved.,True
Q283,igc:18078291386017247,ig:DSUPUC0iF5r,55,https://www.instagram.com/p/DSUPUC0iF5r/c/18078291386017247,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q284,igc:18015077477638825,ig:DSUPUC0iF5r,55,https://www.instagram.com/p/DSUPUC0iF5r/c/18015077477638825,True,,decision_condition,"Size identification request, not a persona by itself.",False
Q285,igc:18091283854997719,ig:DSUPUC0iF5r,55,https://www.instagram.com/p/DSUPUC0iF5r/c/18091283854997719,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q286,igc:18092533670101980,ig:DSUPUC0iF5r,55,https://www.instagram.com/p/DSUPUC0iF5r/c/18092533670101980,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q287,igc:18101043715630814,ig:DSUPUC0iF5r,55,https://www.instagram.com/p/DSUPUC0iF5r/c/18101043715630814,True,C17,support,"Collection ownership, pleasure, an additional purchase or distinct occasion/style roles. Buying for use and buying for financial investment are different.",False
Q288,igc:18087012347045325,ig:DSUPUC0iF5r,55,https://www.instagram.com/p/DSUPUC0iF5r/c/18087012347045325,True,C14,gift_evidence;selected_anchor,"Gift intent, recipient reaction or giver report. Preserve negative outcomes and functional limitations; not all are gift-giver statements.",True
Q289,igc:18013273151920605,ig:DZ5YybMyYZp,56,https://www.instagram.com/p/DZ5YybMyYZp/c/18013273151920605,True,,replica_context,Authenticity/replica evaluation or price assertion; do not convert into verified quality equivalence or a Velantra buyer identity.,False
Q290,igc:18066684503746522,ig:DZ5YybMyYZp,56,https://www.instagram.com/p/DZ5YybMyYZp/c/18066684503746522,True,C02,qualified_support,Lower-price or similar-look preference; replica/alternative context and quality tradeoffs must remain visible.,False
Q291,igc:18119458288869055,ig:DZ5YybMyYZp,56,https://www.instagram.com/p/DZ5YybMyYZp/c/18119458288869055,True,,replica_context,Authenticity/replica evaluation or price assertion; do not convert into verified quality equivalence or a Velantra buyer identity.,False
Q292,igc:18397719241091864,ig:DZ5YybMyYZp,56,https://www.instagram.com/p/DZ5YybMyYZp/c/18397719241091864,True,,replica_context,Authenticity/replica evaluation or price assertion; do not convert into verified quality equivalence or a Velantra buyer identity.,False
Q293,igc:18080868776238917,ig:DZ5YybMyYZp,56,https://www.instagram.com/p/DZ5YybMyYZp/c/18080868776238917,True,,context,"Celebrity, designer or authenticity discussion without clear desire to imitate a person. Q293 is explicitly a vendor claim.",False
Q294,igc:17900676378466783,ig:DZ5YybMyYZp,56,https://www.instagram.com/p/DZ5YybMyYZp/c/17900676378466783,True,C09,support_or_requirement,"Material, construction, surface-care or durability evaluation. Alleged quality failures are unverified and concern the referenced category product.",False
Q295,igc:17981711868011012,ig:DZ5YybMyYZp,56,https://www.instagram.com/p/DZ5YybMyYZp/c/17981711868011012,True,C02,qualified_style_signal,Affection for a street-market bag in a fake-bag discussion; limited evidence for an attainable-look motive.,False
Q296,igc:18092078777605634,ig:DZ5YybMyYZp,56,https://www.instagram.com/p/DZ5YybMyYZp/c/18092078777605634,True,,replica_context,Authenticity/replica evaluation or price assertion; do not convert into verified quality equivalence or a Velantra buyer identity.,False
Q297,igc:18069437651407303,ig:DZ5YybMyYZp,56,https://www.instagram.com/p/DZ5YybMyYZp/c/18069437651407303,True,,replica_context,Authenticity/replica evaluation or price assertion; do not convert into verified quality equivalence or a Velantra buyer identity.,False
Q298,ttc:7668004521771369246,tt:7668001244018986273,57,https://www.tiktok.com/@spiritual.materialist/video/7668001244018986273,True,,judgment_reaction,"Humor, ratings, disagreement or repeated creator wording. Some approval exists, but buying to gain male approval is not demonstrated.",False
Q299,ttc:7668135660221514503,tt:7668001244018986273,57,https://www.tiktok.com/@spiritual.materialist/video/7668001244018986273,True,,judgment_reaction,"Humor, ratings, disagreement or repeated creator wording. Some approval exists, but buying to gain male approval is not demonstrated.",False
Q300,ttc:7668048295927907086,tt:7668001244018986273,57,https://www.tiktok.com/@spiritual.materialist/video/7668001244018986273,True,,judgment_reaction,"Humor, ratings, disagreement or repeated creator wording. Some approval exists, but buying to gain male approval is not demonstrated.",False
Q301,ttc:7668005648499475221,tt:7668001244018986273,57,https://www.tiktok.com/@spiritual.materialist/video/7668001244018986273,True,,judgment_reaction,"Humor, ratings, disagreement or repeated creator wording. Some approval exists, but buying to gain male approval is not demonstrated.",False
Q302,ttc:7668066586255459102,tt:7668001244018986273,57,https://www.tiktok.com/@spiritual.materialist/video/7668001244018986273,True,C13,support,Defends a personally liked bag or freedom of choice against fashion rules; do not treat as agreement with the source creator.,False
Q303,ttc:7668076926418371358,tt:7668001244018986273,57,https://www.tiktok.com/@spiritual.materialist/video/7668001244018986273,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q304,ttc:7668017100434506516,tt:7668001244018986273,57,https://www.tiktok.com/@spiritual.materialist/video/7668001244018986273,True,,judgment_reaction,"Humor, ratings, disagreement or repeated creator wording. Some approval exists, but buying to gain male approval is not demonstrated.",False
Q305,ttc:7668180647513834261,tt:7668001244018986273,57,https://www.tiktok.com/@spiritual.materialist/video/7668001244018986273,True,,judgment_reaction,"Humor, ratings, disagreement or repeated creator wording. Some approval exists, but buying to gain male approval is not demonstrated.",False
Q306,ttc:7668007905279820564,tt:7668001244018986273,57,https://www.tiktok.com/@spiritual.materialist/video/7668001244018986273,True,,judgment_reaction,"Humor, ratings, disagreement or repeated creator wording. Some approval exists, but buying to gain male approval is not demonstrated.",False
Q307,ttc:7218481541323440901,tt:7218302653489483051,58,https://www.tiktok.com/@steffieinthecity/video/7218302653489483051,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q308,ttc:7218316214942073606,tt:7218302653489483051,58,https://www.tiktok.com/@steffieinthecity/video/7218302653489483051,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q309,ttc:7221186266073760538,tt:7218302653489483051,58,https://www.tiktok.com/@steffieinthecity/video/7218302653489483051,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q310,ttc:7235097141709882155,tt:7218302653489483051,58,https://www.tiktok.com/@steffieinthecity/video/7218302653489483051,True,,context,"Celebrity, designer or authenticity discussion without clear desire to imitate a person. Q293 is explicitly a vendor claim.",False
Q311,ttc:7223517251662676763,tt:7218302653489483051,58,https://www.tiktok.com/@steffieinthecity/video/7218302653489483051,True,C02,support;selected_anchor,"Explicit budget pressure, price/access question or response to inaccessible luxury; not evidence of income or willingness to switch to Velantra.",True
Q312,ttc:7232027279030747910,tt:7218302653489483051,58,https://www.tiktok.com/@steffieinthecity/video/7218302653489483051,True,,decision_condition,"Stock, delivery, policy, checkout, website or shipping issue; no persona assigned merely from the complaint/request.",False
Q313,ttc:7218813708880937754,tt:7218302653489483051,58,https://www.tiktok.com/@steffieinthecity/video/7218302653489483051,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q314,ttc:7235687342630830874,tt:7218302653489483051,58,https://www.tiktok.com/@steffieinthecity/video/7218302653489483051,True,C02,support,"Explicit budget pressure, price/access question or response to inaccessible luxury; not evidence of income or willingness to switch to Velantra.",False
Q315,ttc:7454807319466836766,tt:7218302653489483051,58,https://www.tiktok.com/@steffieinthecity/video/7218302653489483051,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q316,ttc:7681060810358047521,tt:7681030709988969741,59,https://www.tiktok.com/@johnathan.guo/video/7681030709988969741,True,C04,support,"Preference for less-obvious bags, discovery, creative design or an uncommon choice; strength varies from a specific reason to positive discovery response.",False
Q317,ttc:7682326998258123542,tt:7681030709988969741,59,https://www.tiktok.com/@johnathan.guo/video/7681030709988969741,True,C09,support_or_requirement,"Material, construction, surface-care or durability evaluation. Alleged quality failures are unverified and concern the referenced category product.",False
Q318,ttc:7681032174137082646,tt:7681030709988969741,59,https://www.tiktok.com/@johnathan.guo/video/7681030709988969741,True,C18,limited_context;selected_anchor,"Destination, timing or seasonal purchase context. Some may be shopping at the destination; narrower pre-trip handbag motive remains unproven.",True
Q319,ttc:7681180471208936205,tt:7681030709988969741,59,https://www.tiktok.com/@johnathan.guo/video/7681030709988969741,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q320,ttc:7681230698523493142,tt:7681030709988969741,59,https://www.tiktok.com/@johnathan.guo/video/7681030709988969741,True,C16,support;selected_anchor,"Explicit animal-material avoidance or preference for vegan alternatives; product eligibility requires full composition, not appearance.",True
Q321,ttc:7681047329545716494,tt:7681030709988969741,59,https://www.tiktok.com/@johnathan.guo/video/7681030709988969741,True,,context,"Celebrity, designer or authenticity discussion without clear desire to imitate a person. Q293 is explicitly a vendor claim.",False
Q322,ttc:7681143498619388685,tt:7681030709988969741,59,https://www.tiktok.com/@johnathan.guo/video/7681030709988969741,True,C10,support,Self-reported work/laptop use of a named category bag; not verified product performance for Velantra.,False
Q323,ttc:7681511326749491982,tt:7681030709988969741,59,https://www.tiktok.com/@johnathan.guo/video/7681030709988969741,True,C10,support;selected_anchor,"Work, study or training requirements linked to style or an attractive carrying option. Product capability must be checked separately.",True
Q324,ttc:7681589692420817686,tt:7681030709988969741,59,https://www.tiktok.com/@johnathan.guo/video/7681030709988969741,True,C04,support,"Preference for less-obvious bags, discovery, creative design or an uncommon choice; strength varies from a specific reason to positive discovery response.",False
Q325,ttc:7668027316409549582,tt:7666956616465435918,60,https://www.tiktok.com/@kyraboesiger/video/7666956616465435918,True,C10;C11,support;selected_anchor,"Work, study or training requirements linked to style or an attractive carrying option. Product capability must be checked separately.",True
Q326,ttc:7669817628638839582,tt:7666956616465435918,60,https://www.tiktok.com/@kyraboesiger/video/7666956616465435918,True,C10;C11,boundary,"Backpack preference, load, size or carrying-comfort objection. Do not assume every appearance-focused buyer accepts the tradeoff.",False
Q327,ttc:7666998634797761311,tt:7666956616465435918,60,https://www.tiktok.com/@kyraboesiger/video/7666956616465435918,True,C10;C11,boundary,"Backpack preference, load, size or carrying-comfort objection. Do not assume every appearance-focused buyer accepts the tradeoff.",False
Q328,ttc:7667757674638115615,tt:7666956616465435918,60,https://www.tiktok.com/@kyraboesiger/video/7666956616465435918,True,C11,support;selected_anchor,Explicit wish to look cute at the airport while acknowledging that backpacks have a role.,True
Q329,ttc:7667188797684253453,tt:7666956616465435918,60,https://www.tiktok.com/@kyraboesiger/video/7666956616465435918,True,C10;C11,boundary,"Backpack preference, load, size or carrying-comfort objection. Do not assume every appearance-focused buyer accepts the tradeoff.",False
Q330,ttc:7674009812569785119,tt:7666956616465435918,60,https://www.tiktok.com/@kyraboesiger/video/7666956616465435918,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q331,ttc:7666979114616865567,tt:7666956616465435918,60,https://www.tiktok.com/@kyraboesiger/video/7666956616465435918,True,C11,requirement,Self-reported large-tote preference/use; practical signal rather than a full persona.,False
Q332,ttc:7667073132105138974,tt:7666956616465435918,60,https://www.tiktok.com/@kyraboesiger/video/7666956616465435918,True,C10;C11,boundary,"Backpack preference, load, size or carrying-comfort objection. Do not assume every appearance-focused buyer accepts the tradeoff.",False
Q333,ttc:7676818389072200461,tt:7666956616465435918,60,https://www.tiktok.com/@kyraboesiger/video/7666956616465435918,True,C10;C11,boundary,"Backpack preference, load, size or carrying-comfort objection. Do not assume every appearance-focused buyer accepts the tradeoff.",False
Q334,ttc:7627454613511373585,tt:7627179930677333270,61,https://www.tiktok.com/@aliceinparisofficial/video/7627179930677333270,True,,context,"Sarcastic sunglasses response to a logo rule, not a bag-purchase motive.",False
Q335,ttc:7627556484709548833,tt:7627179930677333270,61,https://www.tiktok.com/@aliceinparisofficial/video/7627179930677333270,True,C13,support,Defends a personally liked bag or freedom of choice against fashion rules; do not treat as agreement with the source creator.,False
Q336,ttc:7627361572374463250,tt:7627179930677333270,61,https://www.tiktok.com/@aliceinparisofficial/video/7627179930677333270,True,C03,qualified_context,Suggests a non-logo alternative but adds an unverified quality allegation.,False
Q337,ttc:7627794366316823318,tt:7627179930677333270,61,https://www.tiktok.com/@aliceinparisofficial/video/7627179930677333270,True,C01;C18,boundary,Explains bag orientation by theft concern rather than a style rule; no product theft-prevention evidence.,False
Q338,ttc:7627429802610721556,tt:7627179930677333270,61,https://www.tiktok.com/@aliceinparisofficial/video/7627179930677333270,True,C01;C18,boundary,Disputed geographic/style rule or counterexample; not reliable population evidence. Named style figures here do not demonstrate imitation intent.,False
Q339,ttc:7627621507116188430,tt:7627179930677333270,61,https://www.tiktok.com/@aliceinparisofficial/video/7627179930677333270,True,C01;C18,boundary,Disputed geographic/style rule or counterexample; not reliable population evidence. Named style figures here do not demonstrate imitation intent.,False
Q340,ttc:7627382436536009490,tt:7627179930677333270,61,https://www.tiktok.com/@aliceinparisofficial/video/7627179930677333270,True,C01;C18,boundary,Disputed geographic/style rule or counterexample; not reliable population evidence. Named style figures here do not demonstrate imitation intent.,False
Q341,ttc:7627459096619188999,tt:7627179930677333270,61,https://www.tiktok.com/@aliceinparisofficial/video/7627179930677333270,True,C01;C18,boundary,Disputed geographic/style rule or counterexample; not reliable population evidence. Named style figures here do not demonstrate imitation intent.,False
Q342,ttc:7630606304059360022,tt:7627179930677333270,61,https://www.tiktok.com/@aliceinparisofficial/video/7627179930677333270,True,C01;C18,boundary,Disputed geographic/style rule or counterexample; not reliable population evidence. Named style figures here do not demonstrate imitation intent.,False
Q343,ttc:7527215779307389710,tt:7527006509264276766,62,https://www.tiktok.com/@michelletimestwo/video/7527006509264276766,True,,transaction_response,"Reseller complaint, skepticism or dispute advice. Trust context, not a new persona or verified allegation.",False
Q344,ttc:7527372095266456351,tt:7527006509264276766,62,https://www.tiktok.com/@michelletimestwo/video/7527006509264276766,True,,transaction_response,"Reseller complaint, skepticism or dispute advice. Trust context, not a new persona or verified allegation.",False
Q345,ttc:7527375460122067743,tt:7527006509264276766,62,https://www.tiktok.com/@michelletimestwo/video/7527006509264276766,True,,transaction_response,"Reseller complaint, skepticism or dispute advice. Trust context, not a new persona or verified allegation.",False
Q346,ttc:7527138176546095927,tt:7527006509264276766,62,https://www.tiktok.com/@michelletimestwo/video/7527006509264276766,True,,transaction_response,"Reseller complaint, skepticism or dispute advice. Trust context, not a new persona or verified allegation.",False
Q347,ttc:7527355828166722318,tt:7527006509264276766,62,https://www.tiktok.com/@michelletimestwo/video/7527006509264276766,True,,transaction_response,"Reseller complaint, skepticism or dispute advice. Trust context, not a new persona or verified allegation.",False
Q348,ttc:7527328070957744926,tt:7527006509264276766,62,https://www.tiktok.com/@michelletimestwo/video/7527006509264276766,True,,transaction_response,"Reseller complaint, skepticism or dispute advice. Trust context, not a new persona or verified allegation.",False
Q349,ttc:7527369708049122078,tt:7527006509264276766,62,https://www.tiktok.com/@michelletimestwo/video/7527006509264276766,True,,transaction_response,"Reseller complaint, skepticism or dispute advice. Trust context, not a new persona or verified allegation.",False
Q350,ttc:7527319395162506015,tt:7527006509264276766,62,https://www.tiktok.com/@michelletimestwo/video/7527006509264276766,True,,transaction_response,"Reseller complaint, skepticism or dispute advice. Trust context, not a new persona or verified allegation.",False
Q351,ttc:7527090453024342839,tt:7527006509264276766,62,https://www.tiktok.com/@michelletimestwo/video/7527006509264276766,True,,transaction_response,"Reseller complaint, skepticism or dispute advice. Trust context, not a new persona or verified allegation.",False
Q352,ttc:7652384736552469261,tt:7652379521559137566,63,https://www.tiktok.com/@imjustbarbs/video/7652379521559137566,True,C05;C06,style_filter,"Specific shape, color, logo, practicality or taste evaluation; useful style boundary, not a demographic or evidence of creator agreement.",False
Q353,ttc:7652645204904248087,tt:7652379521559137566,63,https://www.tiktok.com/@imjustbarbs/video/7652379521559137566,True,C05;C06,style_filter,"Specific shape, color, logo, practicality or taste evaluation; useful style boundary, not a demographic or evidence of creator agreement.",False
